query_id,query_type,doc_id,rank,dense_score,model,run_tag
Q2_011,2,ru-inn-4900011161,92,0.505296826,bge-m3,FULL_20260410
Q2_011,2,ru-inn-7813654242,93,0.505192041,bge-m3,FULL_20260410
Q2_011,2,ru-inn-3808284038,94,0.504944623,bge-m3,FULL_20260410
Q2_011,2,ru-inn-9724115958,95,0.504615128,bge-m3,FULL_20260410
Q2_011,2,ru-inn-9701048663,96,0.504505455,bge-m3,FULL_20260410
Q2_011,2,ru-inn-2311282136,97,0.504410684,bge-m3,FULL_20260410
Q2_011,2,ru-inn-3446012739,98,0.504208505,bge-m3,FULL_20260410
Q2_011,2,ru-inn-9103095032,99,0.504122436,bge-m3,FULL_20260410
Q2_011,2,ru-inn-1112007341,100,0.503844023,bge-m3,FULL_20260410
Q2_012,2,Q3561074,1,0.510372162,bge-m3,FULL_20260410
Q2_012,2,Q459205,2,0.462285995,bge-m3,FULL_20260410
Q2_012,2,Q62093,3,0.453786135,bge-m3,FULL_20260410
Q2_012,2,Q47604522,4,0.450196207,bge-m3,FULL_20260410
Q2_012,2,Q3536605,5,0.449264586,bge-m3,FULL_20260410
Q2_012,2,Q33126432,6,0.443293869,bge-m3,FULL_20260410
Q2_012,2,Q117386751,7,0.441756904,bge-m3,FULL_20260410
Q2_012,2,usplum-7d4cd3d3e84cb885e952dcfb9cdde4241bffd97c,8,0.441572785,bge-m3,FULL_20260410
Q2_012,2,Q16146008,9,0.437083185,bge-m3,FULL_20260410
Q2_012,2,Q28163888,10,0.436127722,bge-m3,FULL_20260410
Q2_012,2,Q107189252,11,0.435800552,bge-m3,FULL_20260410
Q2_012,2,Q290646,12,0.435679555,bge-m3,FULL_20260410
Q2_012,2,Q73515577,13,0.435550809,bge-m3,FULL_20260410
Q2_012,2,Q136668212,14,0.435276151,bge-m3,FULL_20260410
Q2_012,2,Q20981694,15,0.431072295,bge-m3,FULL_20260410
Q2_012,2,Q28113953,16,0.430551946,bge-m3,FULL_20260410
Q2_012,2,Q89804833,17,0.430064797,bge-m3,FULL_20260410
Q2_012,2,Q12720668,18,0.429979920,bge-m3,FULL_20260410
Q2_012,2,Q18538477,19,0.429600239,bge-m3,FULL_20260410
Q2_012,2,Q2391857,20,0.428642452,bge-m3,FULL_20260410
Q2_012,2,Q136667540,21,0.428217649,bge-m3,FULL_20260410
Q2_012,2,Q5237086,22,0.428055048,bge-m3,FULL_20260410
Q2_012,2,Q1282411,23,0.427429914,bge-m3,FULL_20260410
Q2_012,2,Q136141527,24,0.427152276,bge-m3,FULL_20260410
Q2_012,2,Q5231642,25,0.426563740,bge-m3,FULL_20260410
Q2_012,2,Q5230497,26,0.425721526,bge-m3,FULL_20260410
Q2_012,2,Q123371274,27,0.425249279,bge-m3,FULL_20260410
Q2_012,2,Q3777472,28,0.424662828,bge-m3,FULL_20260410
Q2_012,2,Q132462,29,0.424647689,bge-m3,FULL_20260410
Q2_012,2,Q938498,30,0.423800170,bge-m3,FULL_20260410
Q2_012,2,Q136667040,31,0.423547626,bge-m3,FULL_20260410
Q2_012,2,Q21694330,32,0.423470140,bge-m3,FULL_20260410
Q2_012,2,Q117388509,33,0.423232317,bge-m3,FULL_20260410
Q2_012,2,Q28935729,34,0.422837734,bge-m3,FULL_20260410
Q2_012,2,Q12369450,35,0.421976447,bge-m3,FULL_20260410
Q2_012,2,Q192,36,0.421484888,bge-m3,FULL_20260410
Q2_012,2,Q104502287,37,0.421362340,bge-m3,FULL_20260410
Q2_012,2,Q136667020,38,0.421298385,bge-m3,FULL_20260410
Q2_012,2,Q28382535,39,0.420470357,bge-m3,FULL_20260410
Q2_012,2,Q23867530,40,0.420119762,bge-m3,FULL_20260410
Q2_012,2,Q728167,41,0.419964373,bge-m3,FULL_20260410
Q2_012,2,Q302620,42,0.419649243,bge-m3,FULL_20260410
Q2_012,2,Q5237788,43,0.419591546,bge-m3,FULL_20260410
Q2_012,2,Q15196319,44,0.419415116,bge-m3,FULL_20260410
Q2_012,2,Q136666952,45,0.419335663,bge-m3,FULL_20260410
Q2_012,2,Q98875052,46,0.419116139,bge-m3,FULL_20260410
Q2_012,2,Q21064615,47,0.417331815,bge-m3,FULL_20260410
Q2_012,2,Q104804184,48,0.417039931,bge-m3,FULL_20260410
Q2_012,2,Q104640794,49,0.416927457,bge-m3,FULL_20260410
Q2_012,2,Q1671886,50,0.416751683,bge-m3,FULL_20260410
Q2_012,2,Q20067627,51,0.416662574,bge-m3,FULL_20260410
Q2_012,2,Q113674316,52,0.416464150,bge-m3,FULL_20260410
Q2_012,2,Q12726420,53,0.416445732,bge-m3,FULL_20260410
Q2_012,2,Q26698945,54,0.416294813,bge-m3,FULL_20260410
Q2_012,2,Q25973304,55,0.416232109,bge-m3,FULL_20260410
Q2_012,2,Q15502690,56,0.416138411,bge-m3,FULL_20260410
Q2_012,2,Q21747037,57,0.415986776,bge-m3,FULL_20260410
Q2_012,2,Q30176559,58,0.415597200,bge-m3,FULL_20260410
Q2_012,2,Q15818087,59,0.415478587,bge-m3,FULL_20260410
Q2_012,2,Q104502144,60,0.415438473,bge-m3,FULL_20260410
Q2_012,2,Q115962638,61,0.415431380,bge-m3,FULL_20260410
Q2_012,2,Q3409354,62,0.415361643,bge-m3,FULL_20260410
Q2_012,2,Q117387144,63,0.414653122,bge-m3,FULL_20260410
Q2_012,2,Q28113715,64,0.414638579,bge-m3,FULL_20260410
Q2_012,2,Q1176561,65,0.414369762,bge-m3,FULL_20260410
Q2_012,2,Q5240179,66,0.414197803,bge-m3,FULL_20260410
Q2_012,2,Q136667209,67,0.413454533,bge-m3,FULL_20260410
Q2_012,2,Q7397883,68,0.412888765,bge-m3,FULL_20260410
Q2_012,2,Q104537509,69,0.412852407,bge-m3,FULL_20260410
Q2_012,2,Q23058507,70,0.412835181,bge-m3,FULL_20260410
Q2_012,2,Q104445170,71,0.412650764,bge-m3,FULL_20260410
Q2_012,2,Q58085,72,0.412145138,bge-m3,FULL_20260410
Q2_012,2,usplum-70b0e10246b44d4329625fb0109b47767ed59e2d,73,0.412127733,bge-m3,FULL_20260410
Q2_012,2,Q300023,74,0.411833525,bge-m3,FULL_20260410
Q2_012,2,Q28873615,75,0.411629140,bge-m3,FULL_20260410
Q2_012,2,Q748837,76,0.411626101,bge-m3,FULL_20260410
Q2_012,2,Q3017357,77,0.411557913,bge-m3,FULL_20260410
Q2_012,2,Q92805285,78,0.411535382,bge-m3,FULL_20260410
Q2_012,2,Q137940381,79,0.411322773,bge-m3,FULL_20260410
Q2_012,2,Q117424679,80,0.411216259,bge-m3,FULL_20260410
Q2_012,2,usplum-b790dd0040b4340a0f78e61dd2317b5feaa92050,81,0.410644352,bge-m3,FULL_20260410
Q2_012,2,Q131153669,82,0.410581350,bge-m3,FULL_20260410
Q2_012,2,Q302363,83,0.410373569,bge-m3,FULL_20260410
Q2_012,2,Q26157242,84,0.410333693,bge-m3,FULL_20260410
Q2_012,2,Q347505,85,0.410153925,bge-m3,FULL_20260410
Q2_012,2,Q5236715,86,0.410009742,bge-m3,FULL_20260410
Q2_012,2,Q163042,87,0.409978032,bge-m3,FULL_20260410
Q2_012,2,Q19872694,88,0.409670115,bge-m3,FULL_20260410
Q2_012,2,Q108133330,89,0.409591913,bge-m3,FULL_20260410
Q2_012,2,Q1936326,90,0.409373760,bge-m3,FULL_20260410
Q2_012,2,Q5239060,91,0.409195185,bge-m3,FULL_20260410
Q2_012,2,Q104445354,92,0.409143388,bge-m3,FULL_20260410
Q2_012,2,Q110086091,93,0.408814490,bge-m3,FULL_20260410
Q2_012,2,Q106910917,94,0.408558965,bge-m3,FULL_20260410
Q2_012,2,Q3047551,95,0.408435941,bge-m3,FULL_20260410
Q2_012,2,Q3265173,96,0.408360720,bge-m3,FULL_20260410
Q2_012,2,Q2576371,97,0.408308506,bge-m3,FULL_20260410
Q2_012,2,Q2340280,98,0.408218861,bge-m3,FULL_20260410
Q2_012,2,us-cia-cyprus-nikodimos-damianou-deputy-minister-of-research-innovation-digital-policy,99,0.408129394,bge-m3,FULL_20260410
Q2_012,2,Q2344633,100,0.407658100,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7723452964,1,0.555458963,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7839449336,2,0.554964185,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5638030157,3,0.554104924,bge-m3,FULL_20260410
Q2_013,2,ru-inn-2462076760,4,0.550702989,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7328047860,5,0.548531651,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6670128039,6,0.547867537,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1101088691,7,0.547764897,bge-m3,FULL_20260410
Q2_013,2,ru-inn-4501214956,8,0.547563612,bge-m3,FULL_20260410
Q2_013,2,ru-inn-8903034213,9,0.547416270,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6672173083,10,0.546702802,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5032304635,11,0.545811951,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5249072517,12,0.545688391,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7717695180,13,0.544518650,bge-m3,FULL_20260410
Q2_013,2,ru-inn-2983012420,14,0.544398904,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5040125291,15,0.543792129,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3009009998,16,0.543557048,bge-m3,FULL_20260410
Q2_013,2,ru-inn-8603106820,17,0.542709351,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9717001847,18,0.542296708,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7805710172,19,0.542180240,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3128118562,20,0.541978836,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5029265739,21,0.541883588,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5406972091,22,0.541515052,bge-m3,FULL_20260410
Q2_013,2,ru-inn-2454032102,23,0.541146874,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5407979646,24,0.540833235,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7713301412,25,0.540793121,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7329017603,26,0.540777683,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9204569715,27,0.540639997,bge-m3,FULL_20260410
Q2_013,2,ru-inn-4345521989,28,0.540503740,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6908017144,29,0.540383816,bge-m3,FULL_20260410
Q2_013,2,ru-inn-0309408966,30,0.540127277,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3661054321,31,0.540043831,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5503046434,32,0.539284587,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3128037345,33,0.539118946,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3435084932,34,0.538521230,bge-m3,FULL_20260410
Q2_013,2,NK-H8AEhVPNNoKqxRG8ad42dA,35,0.538374305,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9718167154,36,0.538162708,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6670504149,37,0.537733138,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6230051360,38,0.537667274,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6722024040,39,0.537616670,bge-m3,FULL_20260410
Q2_013,2,ru-inn-0309011992,40,0.537171364,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1832149854,41,0.537100673,bge-m3,FULL_20260410
Q2_013,2,ru-inn-0266036573,42,0.537098169,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5406274594,43,0.537054121,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6908005117,44,0.536789417,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1323000602,45,0.536759734,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7733330429,46,0.536560833,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6670111211,47,0.536518395,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6323070260,48,0.535862803,bge-m3,FULL_20260410
Q2_013,2,ru-inn-0274107877,49,0.535665452,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9727006080,50,0.535031497,bge-m3,FULL_20260410
Q2_013,2,ru-inn-0269042871,51,0.534654081,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7017487498,52,0.534420371,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6952042502,53,0.534230471,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7727186939,54,0.533888221,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6900002026,55,0.533863246,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9200021244,56,0.533540130,bge-m3,FULL_20260410
Q2_013,2,ru-inn-2452201901,57,0.533440948,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7457004656,58,0.533221126,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6382049214,59,0.533180356,bge-m3,FULL_20260410
Q2_013,2,ru-inn-4230019966,60,0.533140838,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3607004160,61,0.533091247,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1215059133,62,0.533060789,bge-m3,FULL_20260410
Q2_013,2,ru-inn-4501145325,63,0.532959700,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5918216877,64,0.532822013,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9709083846,65,0.532804191,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6367009873,66,0.532632172,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6230043899,67,0.532529891,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7724443440,68,0.532432973,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9731033590,69,0.532428443,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5906034953,70,0.532230616,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3121000762,71,0.532158494,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1831161506,72,0.532021999,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3528190796,73,0.531927347,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7801549243,74,0.531566799,bge-m3,FULL_20260410
Q2_013,2,ru-inn-9729317845,75,0.531273365,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6825005321,76,0.531095624,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3328020934,77,0.531076670,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6231055061,78,0.530591130,bge-m3,FULL_20260410
Q2_013,2,ru-inn-4727011490,79,0.530588865,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6229032290,80,0.530501485,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5918018635,81,0.530150414,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1639016045,82,0.530123115,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6910023152,83,0.530084550,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7811635318,84,0.530047059,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1658255169,85,0.529996276,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7017123860,86,0.529923856,bge-m3,FULL_20260410
Q2_013,2,NK-K9typvt9zyh4y8oAhNAv8e,87,0.529788911,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7423023393,88,0.529761016,bge-m3,FULL_20260410
Q2_013,2,ru-inn-4632092532,89,0.529336095,bge-m3,FULL_20260410
Q2_013,2,ru-inn-2116491707,90,0.529312313,bge-m3,FULL_20260410
Q2_013,2,ru-inn-2723127041,91,0.529306471,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5251112453,92,0.529258132,bge-m3,FULL_20260410
Q2_013,2,ru-inn-3115006100,93,0.529166281,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1616020077,94,0.529035985,bge-m3,FULL_20260410
Q2_013,2,ru-inn-6449098987,95,0.529029012,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5074060701,96,0.528967679,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1300008940,97,0.528877437,bge-m3,FULL_20260410
Q2_013,2,ru-inn-5007124276,98,0.528854012,bge-m3,FULL_20260410
Q2_013,2,ru-inn-7735607450,99,0.528728545,bge-m3,FULL_20260410
Q2_013,2,ru-inn-1400015469,100,0.528333962,bge-m3,FULL_20260410
Q2_014,2,Q4247364,1,0.544551373,bge-m3,FULL_20260410
Q2_014,2,Q118903058,2,0.529757857,bge-m3,FULL_20260410
Q2_014,2,Q1377159,3,0.509885728,bge-m3,FULL_20260410
Q2_014,2,Q7599023,4,0.509318292,bge-m3,FULL_20260410
Q2_014,2,ru-inn-366201865178,5,0.507863283,bge-m3,FULL_20260410
Q2_014,2,NK-VS7AhKQS6kzNtFqBCywDta,6,0.507239938,bge-m3,FULL_20260410
Q2_014,2,ru-inn-352802234920,7,0.506491542,bge-m3,FULL_20260410
Q2_014,2,Q12101641,8,0.505103588,bge-m3,FULL_20260410
Q2_014,2,Q4439888,9,0.504246533,bge-m3,FULL_20260410
Q2_014,2,ru-inn-781414605926,10,0.501416385,bge-m3,FULL_20260410
Q2_014,2,Q367029,11,0.500109553,bge-m3,FULL_20260410
Q2_014,2,Q2331219,12,0.499588251,bge-m3,FULL_20260410
Q2_014,2,Q4102119,13,0.498765588,bge-m3,FULL_20260410
Q2_014,2,Q39382682,14,0.498506069,bge-m3,FULL_20260410
Q2_014,2,Q116056248,15,0.496302068,bge-m3,FULL_20260410
Q2_014,2,Q9343112,16,0.494836450,bge-m3,FULL_20260410
Q2_014,2,Q4297411,17,0.491496682,bge-m3,FULL_20260410
Q2_014,2,Q4428364,18,0.489171267,bge-m3,FULL_20260410
Q2_014,2,Q1713901,19,0.488941312,bge-m3,FULL_20260410
Q2_014,2,Q12154421,20,0.488088131,bge-m3,FULL_20260410
Q2_014,2,Q116056399,21,0.487987816,bge-m3,FULL_20260410
Q2_014,2,Q4422655,22,0.487109959,bge-m3,FULL_20260410
Q2_014,2,NK-4rNVipqfb7vsJGmG48TXPe,23,0.486590505,bge-m3,FULL_20260410
Q2_014,2,Q17372333,24,0.485488296,bge-m3,FULL_20260410
Q2_014,2,Q136667803,25,0.482738137,bge-m3,FULL_20260410
Q2_014,2,Q8061599,26,0.482490361,bge-m3,FULL_20260410
Q2_014,2,Q120855153,27,0.482411623,bge-m3,FULL_20260410
Q2_014,2,Q4305252,28,0.482258558,bge-m3,FULL_20260410
Q2_014,2,NK-T66vokgz88rTuRBrwLB8XR,29,0.481527090,bge-m3,FULL_20260410
Q2_014,2,Q2623285,30,0.481146574,bge-m3,FULL_20260410
Q2_014,2,Q134700957,31,0.481028795,bge-m3,FULL_20260410
Q2_014,2,Q4069127,32,0.478536725,bge-m3,FULL_20260410
Q2_014,2,Q136915446,33,0.477423310,bge-m3,FULL_20260410
Q2_014,2,Q21191631,34,0.476709008,bge-m3,FULL_20260410
Q2_014,2,Q116056299,35,0.476261199,bge-m3,FULL_20260410
Q2_014,2,Q43429597,36,0.476226568,bge-m3,FULL_20260410
Q2_014,2,Q4538682,37,0.475639820,bge-m3,FULL_20260410
Q2_014,2,Q4439891,38,0.475289524,bge-m3,FULL_20260410
Q2_014,2,Q106922951,39,0.474722743,bge-m3,FULL_20260410
Q2_014,2,NK-cjUYvfHsyLScebQneqpwjk,40,0.474254370,bge-m3,FULL_20260410
Q2_014,2,Q2030053,41,0.474231124,bge-m3,FULL_20260410
Q2_014,2,NK-QSx6QkS3baMhYBkoyBYz2M,42,0.473919213,bge-m3,FULL_20260410
Q2_014,2,Q2865340,43,0.473443627,bge-m3,FULL_20260410
Q2_014,2,Q81215,44,0.472696841,bge-m3,FULL_20260410
Q2_014,2,NK-RazjND8Np4UtgGGMARQteU,45,0.470947862,bge-m3,FULL_20260410
Q2_014,2,Q200892,46,0.469603479,bge-m3,FULL_20260410
Q2_014,2,Q55104223,47,0.469452679,bge-m3,FULL_20260410
Q2_014,2,Q3183886,48,0.469200909,bge-m3,FULL_20260410
Q2_014,2,Q12113702,49,0.469185829,bge-m3,FULL_20260410
Q2_014,2,NK-m2dwscY2v2HLGUwPCZjCS9,50,0.468733311,bge-m3,FULL_20260410
Q2_014,2,NK-gmijcj3eGJPuSbJhsZhX53,51,0.468657017,bge-m3,FULL_20260410
Q2_014,2,Q2636634,52,0.468191028,bge-m3,FULL_20260410
Q2_014,2,Q131362756,53,0.466576338,bge-m3,FULL_20260410
Q2_014,2,Q4140923,54,0.466517448,bge-m3,FULL_20260410
Q2_014,2,Q3820134,55,0.466469049,bge-m3,FULL_20260410
Q2_014,2,Q12158431,56,0.465993881,bge-m3,FULL_20260410
Q2_014,2,NK-2ufTGNMGUJd7oNBQN6ScMd,57,0.465765357,bge-m3,FULL_20260410
Q2_014,2,Q20069013,58,0.465384781,bge-m3,FULL_20260410
Q2_014,2,ru-inn-910408360628,59,0.464390278,bge-m3,FULL_20260410
Q2_014,2,ru-inn-772792970190,60,0.464190602,bge-m3,FULL_20260410
Q2_014,2,NK-etE63n9brTjDP6TLAAWFcG,61,0.464040399,bge-m3,FULL_20260410
Q2_014,2,Q16272832,62,0.463936687,bge-m3,FULL_20260410
Q2_014,2,Q4253976,63,0.463806808,bge-m3,FULL_20260410
Q2_014,2,Q4428333,64,0.462791085,bge-m3,FULL_20260410
Q2_014,2,Q2564765,65,0.461229444,bge-m3,FULL_20260410
Q2_014,2,NK-mDXVZRLCrUegWy9XXSizz3,66,0.461028337,bge-m3,FULL_20260410
Q2_014,2,Q582518,67,0.460745931,bge-m3,FULL_20260410
Q2_014,2,ru-inn-910209488045,68,0.460635722,bge-m3,FULL_20260410
Q2_014,2,NK-LVwRXJzQ2DqUScsUtCZaNu,69,0.460306406,bge-m3,FULL_20260410
Q2_014,2,Q26869394,70,0.460030496,bge-m3,FULL_20260410
Q2_014,2,Q108757700,71,0.459541202,bge-m3,FULL_20260410
Q2_014,2,Q4066347,72,0.459500074,bge-m3,FULL_20260410
Q2_014,2,ca-sema-e898b1192fd6a08dc4ed1eb391f5cbdd93e2d88a,73,0.459201574,bge-m3,FULL_20260410
Q2_014,2,Q1883203,74,0.458208084,bge-m3,FULL_20260410
Q2_014,2,ru-inn-781127487563,75,0.456578612,bge-m3,FULL_20260410
Q2_014,2,Q314338,76,0.456491590,bge-m3,FULL_20260410
Q2_014,2,Q12295303,77,0.456312060,bge-m3,FULL_20260410
Q2_014,2,ru-inn-165813643760,78,0.455615044,bge-m3,FULL_20260410
Q2_014,2,acf-4bbd37d17d883651f3d230c86b52a0696e1634b5,79,0.455546319,bge-m3,FULL_20260410
Q2_014,2,Q12295307,80,0.455375314,bge-m3,FULL_20260410
Q2_014,2,Q8061779,81,0.455370426,bge-m3,FULL_20260410
Q2_014,2,ru-inn-421806729531,82,0.454976737,bge-m3,FULL_20260410
Q2_014,2,Q138682497,83,0.454737306,bge-m3,FULL_20260410
Q2_014,2,ru-inn-771308079880,84,0.453693867,bge-m3,FULL_20260410
Q2_014,2,ru-inn-434544365438,85,0.453197718,bge-m3,FULL_20260410
Q2_014,2,ru-inn-781618201093,86,0.452912986,bge-m3,FULL_20260410
Q2_014,2,Q455744,87,0.452638149,bge-m3,FULL_20260410
Q2_014,2,ru-inn-770400320200,88,0.452551365,bge-m3,FULL_20260410
Q2_014,2,Q12152966,89,0.452535868,bge-m3,FULL_20260410
Q2_014,2,acf-7bd1b01f6170ae4dbb474d5b5ea65c8371ed187b,90,0.452507615,bge-m3,FULL_20260410
Q2_014,2,Q4527247,91,0.452438593,bge-m3,FULL_20260410
Q2_014,2,NK-LgJuxUWesJwFQLRa46cWTo,92,0.452397466,bge-m3,FULL_20260410
Q2_014,2,NK-VXFPqEoqvbkC6RJUJLfi2g,93,0.452291012,bge-m3,FULL_20260410
Q2_014,2,Q313815,94,0.452010691,bge-m3,FULL_20260410
Q2_014,2,ru-inn-773100816240,95,0.452006340,bge-m3,FULL_20260410
Q2_014,2,ru-inn-781005279076,96,0.450860202,bge-m3,FULL_20260410
Q2_014,2,Q742786,97,0.450833857,bge-m3,FULL_20260410
Q2_014,2,Q2360791,98,0.450796187,bge-m3,FULL_20260410
Q2_014,2,Q12158920,99,0.450699806,bge-m3,FULL_20260410
Q2_014,2,ru-inn-301507424342,100,0.450689197,bge-m3,FULL_20260410
Q2_015,2,ru-inn-6164020085,1,0.594507337,bge-m3,FULL_20260410
Q2_015,2,NK-QMKwd3NsmLeri79RFfXwQ4,2,0.592794299,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7814046078,3,0.579876423,bge-m3,FULL_20260410
Q2_015,2,ru-inn-9500024856,4,0.579422712,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7743204600,5,0.570228100,bge-m3,FULL_20260410
Q2_015,2,ru-inn-9721225381,6,0.569793940,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7805699666,7,0.567808151,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7017343778,8,0.567455292,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7733356307,9,0.565665066,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7703620681,10,0.565285802,bge-m3,FULL_20260410
Q2_015,2,ru-inn-1218000988,11,0.564851880,bge-m3,FULL_20260410
Q2_015,2,NK-n7SGLJqo9bhj8SusbezbdY,12,0.562903285,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7715688701,13,0.562396169,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7704451563,14,0.561482489,bge-m3,FULL_20260410
Q2_015,2,ru-inn-5408007675,15,0.561399102,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7722603378,16,0.561234117,bge-m3,FULL_20260410
Q2_015,2,ru-inn-4324008952,17,0.560780823,bge-m3,FULL_20260410
Q2_015,2,ru-inn-4220032333,18,0.560602725,bge-m3,FULL_20260410
Q2_015,2,ru-inn-6679122225,19,0.560368717,bge-m3,FULL_20260410
Q2_015,2,ru-inn-5258118503,20,0.560020328,bge-m3,FULL_20260410
Q2_015,2,ru-inn-4202014807,21,0.559766948,bge-m3,FULL_20260410
Q2_015,2,ru-inn-1327025407,22,0.559493244,bge-m3,FULL_20260410
Q2_015,2,ru-inn-4705095400,23,0.559065938,bge-m3,FULL_20260410
Q2_015,2,ru-inn-1650261040,24,0.558627665,bge-m3,FULL_20260410
Q2_015,2,ru-inn-5050166890,25,0.557900071,bge-m3,FULL_20260410
Q2_015,2,ru-inn-5042151145,26,0.557663739,bge-m3,FULL_20260410
Q2_015,2,ru-inn-1832143323,27,0.556626678,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7708546840,28,0.556379974,bge-m3,FULL_20260410
Q2_015,2,ru-inn-2440008364,29,0.556141973,bge-m3,FULL_20260410
Q2_015,2,ru-inn-2462078502,30,0.556029201,bge-m3,FULL_20260410
Q2_015,2,ru-inn-4825098876,31,0.555574059,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7704780110,32,0.554959714,bge-m3,FULL_20260410
Q2_015,2,ru-inn-5246057817,33,0.554883659,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7815001866,34,0.554440498,bge-m3,FULL_20260410
Q2_015,2,ru-inn-1400036927,35,0.554395556,bge-m3,FULL_20260410
Q2_015,2,ru-inn-3662235120,36,0.554329455,bge-m3,FULL_20260410
Q2_015,2,ru-inn-6829145094,37,0.554020047,bge-m3,FULL_20260410
Q2_015,2,ru-inn-4223050066,38,0.553714275,bge-m3,FULL_20260410
Q2_015,2,ru-inn-7733646768,39,0.553089917,bge-m3,FULL_20260410
Q2_015,2,ru-inn-9102301500,40,0.551771045,bge-m3,FULL_20260410
Q2_015,2,ru-inn-5005078120,41,0.551558018,bge-m3,FULL_20260410
Q2_015,2,ru-inn-3245514217,42,0.551399887,bge-m3,FULL_20260410
